,Generated_Message,Perfect_Message
26048,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26049,"['Prey', 'Center']","['Prey', 'Center']"
26050,"['Prey', 'Center']","['Prey', 'Center']"
26051,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26052,[],[]
26053,"['Prey', 'North']","['Prey', 'North']"
26054,[],[]
26055,"['Prey', 'North']","['Prey', 'North']"
26056,[],[]
26057,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
26058,[],[]
26059,"['Prey', 'Center', 'Prey', 'South', 'West']","['Prey', 'Center', 'Prey', 'South', 'West']"
26060,[],[]
26061,[],[]
26062,[],[]
26063,[],[]
26064,[],[]
26065,"['Prey', 'East']","['Prey', 'East']"
26066,[],[]
26067,[],[]
26068,"['Prey', 'North', 'West', 'Prey', 'North', 'West']","['Prey', 'North', 'Prey', 'North', 'West']"
26069,[],[]
26070,[],[]
26071,"['Prey', 'North']","['Prey', 'North']"
26072,"['Prey', 'West']","['Prey', 'West']"
26073,"['Prey', 'West']","['Prey', 'West']"
26074,[],[]
26075,[],[]
26076,[],[]
26077,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
26078,[],[]
26079,[],[]
26080,"['Prey', 'North']","['Prey', 'North']"
26081,"['Prey', 'North']","['Prey', 'North']"
26082,[],[]
26083,"['Prey', 'North']","['Prey', 'North']"
26084,[],[]
26085,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
26086,[],[]
26087,[],[]
26088,"['Prey', 'Center']","['Prey', 'Center']"
26089,"['Prey', 'Center']","['Prey', 'Center']"
26090,"['Prey', 'Center']","['Prey', 'Center']"
26091,"['Prey', 'Center']","['Prey', 'Center']"
26092,"['Prey', 'Center']","['Prey', 'Center']"
26093,"['Prey', 'Center']","['Prey', 'Center']"
26094,[],[]
26095,"['Prey', 'Center']","['Prey', 'Center']"
26096,[],[]
26097,[],[]
26098,[],[]
26099,[],[]
26100,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
26101,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
26102,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
26103,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
26104,[],[]
26105,[],[]
26106,[],[]
26107,[],[]
26108,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26109,[],[]
26110,[],[]
26111,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26112,[],[]
26113,[],[]
26114,[],[]
26115,[],[]
26116,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26117,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26118,[],[]
26119,[],[]
26120,[],[]
26121,[],[]
26122,[],[]
26123,[],[]
26124,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26125,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26126,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26127,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26128,[],[]
26129,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26130,[],[]
26131,[],[]
26132,[],[]
26133,[],[]
26134,[],[]
26135,[],[]
26136,"['Prey', 'East']","['Prey', 'East']"
26137,"['Prey', 'East', 'Prey', 'East']","['Prey', 'East', 'Prey', 'East']"
26138,[],[]
26139,"['Prey', 'East']","['Prey', 'East']"
26140,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26141,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26142,[],[]
26143,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26144,[],[]
26145,[],[]
26146,"['Prey', 'North', 'East', 'Prey', 'East']","['Prey', 'North', 'Prey', 'East']"
26147,"['Prey', 'North', 'Prey', 'East']","['Prey', 'North', 'Prey', 'East']"
26148,[],[]
26149,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
26150,[],[]
26151,[],[]
26152,[],[]
26153,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
26154,[],[]
26155,[],[]
26156,[],[]
26157,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26158,[],[]
26159,[],[]
26160,[],[]
26161,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
26162,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
26163,[],[]
26164,[],[]
26165,[],[]
26166,[],[]
26167,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
26168,[],[]
26169,[],[]
26170,[],[]
26171,[],[]
26172,[],[]
26173,"['Prey', 'East']","['Prey', 'East']"
26174,"['Prey', 'East']","['Prey', 'East']"
26175,"['Prey', 'East']","['Prey', 'East']"
26176,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26177,"['Prey', 'North', 'West', 'Prey', 'West']","['Prey', 'North', 'West', 'Prey', 'West']"
26178,[],[]
26179,[],[]
26180,[],[]
26181,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
26182,[],[]
26183,[],[]
26184,"['Prey', 'North', 'Prey', 'East']","['Prey', 'North', 'Prey', 'East']"
26185,"['Prey', 'East']","['Prey', 'East']"
26186,"['Prey', 'North', 'East', 'Prey', 'East']","['Prey', 'North', 'Prey', 'East']"
26187,"['Prey', 'North']","['Prey', 'North']"
26188,[],[]
26189,"['Prey', 'Center']","['Prey', 'Center']"
26190,[],[]
26191,"['Prey', 'Center']","['Prey', 'Center']"
26192,[],[]
26193,"['Prey', 'Center']","['Prey', 'Center']"
26194,"['Prey', 'Center']","['Prey', 'Center']"
26195,[],[]
26196,[],[]
26197,"['Prey', 'South']","['Prey', 'South']"
26198,[],[]
26199,[],[]
26200,"['Prey', 'North', 'West']","['Prey', 'West']"
26201,"['Prey', 'West']","['Prey', 'West']"
26202,[],[]
26203,[],[]
26204,[],[]
26205,[],[]
26206,[],[]
26207,[],[]
26208,[],[]
26209,[],[]
26210,[],[]
26211,[],[]
26212,[],[]
26213,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26214,[],[]
26215,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26216,[],[]
26217,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
26218,[],[]
26219,[],[]
26220,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
26221,[],[]
26222,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
26223,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
26224,[],[]
26225,"['Prey', 'Center']","['Prey', 'Center']"
26226,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
26227,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
26228,[],[]
26229,"['Prey', 'North']","['Prey', 'North']"
26230,"['Prey', 'North']","['Prey', 'North']"
26231,[],[]
26232,[],[]
26233,"['Prey', 'West']","['Prey', 'West']"
26234,[],[]
26235,[],[]
26236,"['Prey', 'North', 'East', 'Prey', 'East']","['Prey', 'East', 'Prey', 'East']"
26237,[],[]
26238,"['Prey', 'North', 'East', 'Prey', 'East']","['Prey', 'East', 'Prey', 'East']"
26239,"['Prey', 'East', 'Prey', 'East']","['Prey', 'East', 'Prey', 'East']"
26240,[],[]
26241,[],[]
26242,[],[]
26243,[],[]
26244,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
26245,[],[]
26246,[],[]
26247,[],[]
26248,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26249,"['Prey', 'Center']","['Prey', 'Center']"
26250,"['Prey', 'Center']","['Prey', 'Center']"
26251,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26252,[],[]
26253,"['Prey', 'North']","['Prey', 'North']"
26254,[],[]
26255,"['Prey', 'North']","['Prey', 'North']"
26256,[],[]
26257,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
26258,[],[]
26259,[],[]
26260,[],[]
26261,[],[]
26262,[],[]
26263,[],[]
26264,[],[]
26265,"['Prey', 'East']","['Prey', 'East']"
26266,[],[]
26267,[],[]
26268,"['Prey', 'North']","['Prey', 'North']"
26269,[],[]
26270,[],[]
26271,"['Prey', 'North']","['Prey', 'North']"
26272,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26273,[],[]
26274,[],[]
26275,[],[]
26276,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26277,[],[]
26278,[],[]
26279,[],[]
26280,"['Prey', 'North']","['Prey', 'North']"
26281,"['Prey', 'North']","['Prey', 'North']"
26282,"['Prey', 'North']","['Prey', 'North']"
26283,"['Prey', 'North']","['Prey', 'North']"
26284,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
26285,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
26286,[],[]
26287,[],[]
26288,[],[]
26289,[],[]
26290,[],[]
26291,[],[]
26292,[],[]
26293,"['Prey', 'Center']","['Prey', 'Center']"
26294,"['Prey', 'Center']","['Prey', 'Center']"
26295,"['Prey', 'Center']","['Prey', 'Center']"
26296,[],[]
26297,[],[]
26298,[],[]
26299,[],[]
26300,[],[]
26301,[],[]
26302,[],[]
26303,[],[]
26304,[],[]
26305,[],[]
26306,[],[]
26307,[],[]
26308,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26309,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26310,[],[]
26311,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26312,[],[]
26313,[],[]
26314,[],[]
26315,[],[]
26316,[],[]
26317,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26318,[],[]
26319,[],[]
26320,[],[]
26321,"['Prey', 'West']","['Prey', 'West']"
26322,[],[]
26323,[],[]
26324,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26325,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26326,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26327,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26328,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26329,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26330,"['Prey', 'North']","['Prey', 'North']"
26331,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26332,[],[]
26333,[],[]
26334,[],[]
26335,[],[]
26336,[],[]
26337,"['Prey', 'East']","['Prey', 'East']"
26338,"['Prey', 'East']","['Prey', 'East']"
26339,"['Prey', 'East']","['Prey', 'East']"
26340,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26341,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26342,[],[]
26343,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26344,[],[]
26345,[],[]
26346,"['Prey', 'North', 'Prey', 'East']","['Prey', 'North', 'Prey', 'East']"
26347,"['Prey', 'East']","['Prey', 'East']"
26348,[],[]
26349,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
26350,[],[]
26351,[],[]
26352,[],[]
26353,"['Prey', 'South']","['Prey', 'South']"
26354,[],[]
26355,[],[]
26356,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26357,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26358,[],[]
26359,[],[]
26360,[],[]
26361,[],[]
26362,"['Prey', 'East']","['Prey', 'East']"
26363,[],[]
26364,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26365,"['Prey', 'North', 'West', 'Prey', 'West']","['Prey', 'North', 'West', 'Prey', 'West']"
26366,[],[]
26367,"['Prey', 'West']","['Prey', 'West']"
26368,[],[]
26369,[],[]
26370,[],[]
26371,[],[]
26372,"['Prey', 'East']","['Prey', 'East']"
26373,"['Prey', 'East']","['Prey', 'East']"
26374,"['Prey', 'East']","['Prey', 'East']"
26375,"['Prey', 'East']","['Prey', 'East']"
26376,[],[]
26377,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26378,[],[]
26379,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26380,[],[]
26381,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
26382,[],[]
26383,[],[]
26384,"['Prey', 'North', 'Prey', 'East']","['Prey', 'North', 'Prey', 'East']"
26385,"['Prey', 'East']","['Prey', 'East']"
26386,"['Prey', 'North', 'Prey', 'East']","['Prey', 'North', 'Prey', 'East']"
26387,"['Prey', 'North']","['Prey', 'North']"
26388,[],[]
26389,"['Prey', 'North']","['Prey', 'North']"
26390,[],[]
26391,"['Prey', 'North']","['Prey', 'North']"
26392,[],[]
26393,"['Prey', 'Center']","['Prey', 'Center']"
26394,"['Prey', 'Center']","['Prey', 'Center']"
26395,[],[]
26396,[],[]
26397,[],[]
26398,[],[]
26399,[],[]
26400,"['Prey', 'West']","['Prey', 'West']"
26401,"['Prey', 'West']","['Prey', 'West']"
26402,[],[]
26403,"['Prey', 'West']","['Prey', 'West']"
26404,[],[]
26405,[],[]
26406,[],[]
26407,[],[]
26408,[],[]
26409,"['Prey', 'South']","['Prey', 'South']"
26410,[],[]
26411,[],[]
26412,[],[]
26413,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26414,[],[]
26415,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26416,[],[]
26417,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
26418,[],[]
26419,[],[]
26420,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
26421,[],[]
26422,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
26423,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
26424,[],[]
26425,"['Prey', 'Center']","['Prey', 'Center']"
26426,[],[]
26427,[],[]
26428,[],[]
26429,"['Prey', 'North']","['Prey', 'North']"
26430,"['Prey', 'North']","['Prey', 'North']"
26431,[],[]
26432,[],[]
26433,"['Prey', 'West']","['Prey', 'West']"
26434,[],[]
26435,[],[]
26436,"['Prey', 'North', 'East', 'Prey', 'East']","['Prey', 'East', 'Prey', 'East']"
26437,[],[]
26438,"['Prey', 'North', 'East', 'Prey', 'East']","['Prey', 'East', 'Prey', 'East']"
26439,"['Prey', 'East', 'Prey', 'East']","['Prey', 'East', 'Prey', 'East']"
26440,[],[]
26441,[],[]
26442,[],[]
26443,[],[]
26444,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
26445,[],[]
26446,[],[]
26447,[],[]
26448,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26449,"['Prey', 'Center']","['Prey', 'Center']"
26450,[],[]
26451,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26452,[],[]
26453,"['Prey', 'North']","['Prey', 'North']"
26454,"['Prey', 'North']","['Prey', 'North']"
26455,"['Prey', 'North']","['Prey', 'North']"
26456,"['Prey', 'North']","['Prey', 'North']"
26457,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
26458,[],[]
26459,"['Prey', 'North']","['Prey', 'North']"
26460,[],[]
26461,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
26462,[],[]
26463,[],[]
26464,[],[]
26465,"['Prey', 'East']","['Prey', 'East']"
26466,"['Prey', 'East']","['Prey', 'East']"
26467,[],[]
26468,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26469,[],[]
26470,[],[]
26471,[],[]
26472,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26473,[],[]
26474,[],[]
26475,[],[]
26476,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26477,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
26478,[],[]
26479,[],[]
26480,"['Prey', 'North']","['Prey', 'North']"
26481,"['Prey', 'North']","['Prey', 'North']"
26482,"['Prey', 'North']","['Prey', 'North']"
26483,"['Prey', 'North']","['Prey', 'North']"
26484,"['Prey', 'East']","['Prey', 'East']"
26485,"['Prey', 'East']","['Prey', 'East']"
26486,"['Prey', 'East']","['Prey', 'East']"
26487,[],[]
26488,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26489,[],[]
26490,[],[]
26491,[],[]
26492,[],[]
26493,"['Prey', 'Center']","['Prey', 'Center']"
26494,"['Prey', 'Center']","['Prey', 'Center']"
26495,"['Prey', 'Center']","['Prey', 'Center']"
26496,[],[]
26497,[],[]
26498,[],[]
26499,[],[]
26500,[],[]
26501,[],[]
26502,[],[]
26503,[],[]
26504,[],[]
26505,[],[]
26506,[],[]
26507,[],[]
26508,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26509,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26510,[],[]
26511,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26512,[],[]
26513,[],[]
26514,[],[]
26515,[],[]
26516,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26517,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26518,[],[]
26519,[],[]
26520,"['Prey', 'West']","['Prey', 'West']"
26521,"['Prey', 'West']","['Prey', 'West']"
26522,[],[]
26523,[],[]
26524,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26525,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26526,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26527,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26528,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26529,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26530,"['Prey', 'North']","['Prey', 'North']"
26531,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26532,[],[]
26533,[],[]
26534,[],[]
26535,[],[]
26536,"['Prey', 'East']","['Prey', 'East']"
26537,"['Prey', 'East']","['Prey', 'East']"
26538,"['Prey', 'East']","['Prey', 'East']"
26539,[],[]
26540,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26541,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26542,[],[]
26543,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26544,[],[]
26545,[],[]
26546,"['Prey', 'North']","['Prey', 'North']"
26547,"['Prey', 'North']","['Prey', 'North']"
26548,[],[]
26549,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
26550,[],[]
26551,[],[]
26552,[],[]
26553,"['Prey', 'Center']","['Prey', 'Center']"
26554,[],[]
26555,[],[]
26556,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26557,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26558,[],[]
26559,[],[]
26560,[],[]
26561,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
26562,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
26563,[],[]
26564,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26565,"['Prey', 'West']","['Prey', 'West']"
26566,[],[]
26567,"['Prey', 'West']","['Prey', 'West']"
26568,[],[]
26569,"['Prey', 'South']","['Prey', 'South']"
26570,[],[]
26571,[],[]
26572,"['Prey', 'East']","['Prey', 'East']"
26573,"['Prey', 'East']","['Prey', 'East']"
26574,"['Prey', 'East']","['Prey', 'East']"
26575,"['Prey', 'East']","['Prey', 'East']"
26576,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26577,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26578,[],[]
26579,[],[]
26580,[],[]
26581,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
26582,[],[]
26583,[],[]
26584,"['Prey', 'East']","['Prey', 'East']"
26585,"['Prey', 'East']","['Prey', 'East']"
26586,"['Prey', 'East']","['Prey', 'East']"
26587,[],[]
26588,[],[]
26589,"['Prey', 'North']","['Prey', 'North']"
26590,"['Prey', 'North']","['Prey', 'North']"
26591,"['Prey', 'North']","['Prey', 'North']"
26592,"['Prey', 'Center']","['Prey', 'Center']"
26593,"['Prey', 'Center']","['Prey', 'Center']"
26594,"['Prey', 'Center']","['Prey', 'Center']"
26595,[],[]
26596,[],[]
26597,"['Prey', 'South']","['Prey', 'South']"
26598,[],[]
26599,[],[]
26600,"['Prey', 'West']","['Prey', 'West']"
26601,"['Prey', 'West']","['Prey', 'West']"
26602,"['Prey', 'West']","['Prey', 'West']"
26603,"['Prey', 'West']","['Prey', 'West']"
26604,[],[]
26605,[],[]
26606,[],[]
26607,[],[]
26608,[],[]
26609,[],[]
26610,[],[]
26611,[],[]
26612,[],[]
26613,"['Prey', 'West']","['Prey', 'West']"
26614,[],[]
26615,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26616,[],[]
26617,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
26618,[],[]
26619,[],[]
26620,[],[]
26621,[],[]
26622,[],[]
26623,[],[]
26624,[],[]
26625,"['Prey', 'Center']","['Prey', 'Center']"
26626,[],[]
26627,[],[]
26628,[],[]
26629,"['Prey', 'North']","['Prey', 'North']"
26630,"['Prey', 'North']","['Prey', 'North']"
26631,"['Prey', 'North']","['Prey', 'North']"
26632,[],[]
26633,"['Prey', 'West']","['Prey', 'West']"
26634,[],[]
26635,[],[]
26636,"['Prey', 'North', 'East', 'Prey', 'East']","['Prey', 'East', 'Prey', 'East']"
26637,[],[]
26638,"['Prey', 'North', 'East', 'Prey', 'East']","['Prey', 'East', 'Prey', 'East']"
26639,"['Prey', 'East', 'Prey', 'East']","['Prey', 'East', 'Prey', 'East']"
26640,[],[]
26641,[],[]
26642,[],[]
26643,[],[]
26644,[],[]
26645,"['Prey', 'Center']","['Prey', 'Center']"
26646,[],[]
26647,[],[]
26648,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26649,"['Prey', 'Center']","['Prey', 'Center']"
26650,"['Prey', 'Center']","['Prey', 'Center']"
26651,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26652,[],[]
26653,"['Prey', 'North']","['Prey', 'North']"
26654,"['Prey', 'North']","['Prey', 'North']"
26655,"['Prey', 'North']","['Prey', 'North']"
26656,"['Prey', 'Center']","['Prey', 'Center']"
26657,[],[]
26658,[],[]
26659,[],[]
26660,[],[]
26661,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
26662,[],[]
26663,[],[]
26664,[],[]
26665,"['Prey', 'East']","['Prey', 'East']"
26666,"['Prey', 'East']","['Prey', 'East']"
26667,[],[]
26668,[],[]
26669,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26670,[],[]
26671,[],[]
26672,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26673,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26674,[],[]
26675,[],[]
26676,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26677,[],[]
26678,[],[]
26679,[],[]
26680,[],[]
26681,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
26682,[],[]
26683,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
26684,"['Prey', 'East']","['Prey', 'East']"
26685,"['Prey', 'East']","['Prey', 'East']"
26686,"['Prey', 'East']","['Prey', 'East']"
26687,[],[]
26688,[],[]
26689,"['Prey', 'North', 'West', 'Prey', 'North', 'West']","['Prey', 'North', 'West', 'Prey', 'North', 'West']"
26690,[],[]
26691,[],[]
26692,"['Prey', 'Center']","['Prey', 'Center']"
26693,"['Prey', 'Center']","['Prey', 'Center']"
26694,"['Prey', 'Center']","['Prey', 'Center']"
26695,"['Prey', 'Center']","['Prey', 'Center']"
26696,[],[]
26697,[],[]
26698,[],[]
26699,[],[]
26700,"['Prey', 'West']","['Prey', 'West']"
26701,[],[]
26702,[],[]
26703,[],[]
26704,[],[]
26705,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
26706,[],[]
26707,[],[]
26708,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26709,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26710,[],[]
26711,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
26712,[],[]
26713,[],[]
26714,[],[]
26715,[],[]
26716,[],[]
26717,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
